TITLE = "IJ-Ordered Data with Cell-Centered Variables"
VARIABLES = "X", "Y", "Temperature" 
ZONE I=19, J=19, DATAPACKING=BLOCK, VARLOCATION=(3=CELLCENTERED)
0.000000 0.055556 0.111111 0.166667 0.222222 0.277778 0.333333 0.388889 0.444444 0.500000 0.555556 0.611111 0.666667 0.722222 0.777778 0.833333 0.888889 0.944444 1.000000 
0.000000 0.055556 0.111111 0.166667 0.222222 0.277778 0.333333 0.388889 0.444444 0.500000 0.555556 0.611111 0.666667 0.722222 0.777778 0.833333 0.888889 0.944444 1.000000 
0.000000 0.055556 0.111111 0.166667 0.222222 0.277778 0.333333 0.388889 0.444444 0.500000 0.555556 0.611111 0.666667 0.722222 0.777778 0.833333 0.888889 0.944444 1.000000 
0.000000 0.055556 0.111111 0.166667 0.222222 0.277778 0.333333 0.388889 0.444444 0.500000 0.555556 0.611111 0.666667 0.722222 0.777778 0.833333 0.888889 0.944444 1.000000 
0.000000 0.055556 0.111111 0.166667 0.222222 0.277778 0.333333 0.388889 0.444444 0.500000 0.555556 0.611111 0.666667 0.722222 0.777778 0.833333 0.888889 0.944444 1.000000 
0.000000 0.055556 0.111111 0.166667 0.222222 0.277778 0.333333 0.388889 0.444444 0.500000 0.555556 0.611111 0.666667 0.722222 0.777778 0.833333 0.888889 0.944444 1.000000 
0.000000 0.055556 0.111111 0.166667 0.222222 0.277778 0.333333 0.388889 0.444444 0.500000 0.555556 0.611111 0.666667 0.722222 0.777778 0.833333 0.888889 0.944444 1.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.055556 0.055556 0.055556 0.055556 0.055556 0.055556 0.055556 0.055556 0.055556 0.055556 0.055556 0.055556 0.055556 0.055556 0.055556 0.055556 0.055556 0.055556 0.055556 
0.111111 0.111111 0.111111 0.111111 0.111111 0.111111 0.111111 0.111111 0.111111 0.111111 0.111111 0.111111 0.111111 0.111111 0.111111 0.111111 0.111111 0.111111 0.111111 
0.166667 0.166667 0.166667 0.166667 0.166667 0.166667 0.166667 0.166667 0.166667 0.166667 0.166667 0.166667 0.166667 0.166667 0.166667 0.166667 0.166667 0.166667 0.166667 
0.222222 0.222222 0.222222 0.222222 0.222222 0.222222 0.222222 0.222222 0.222222 0.222222 0.222222 0.222222 0.222222 0.222222 0.222222 0.222222 0.222222 0.222222 0.222222 
0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 
0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 
0.388889 0.388889 0.388889 0.388889 0.388889 0.388889 0.388889 0.388889 0.388889 0.388889 0.388889 0.388889 0.388889 0.388889 0.388889 0.388889 0.388889 0.388889 0.388889 
0.444444 0.444444 0.444444 0.444444 0.444444 0.444444 0.444444 0.444444 0.444444 0.444444 0.444444 0.444444 0.444444 0.444444 0.444444 0.444444 0.444444 0.444444 0.444444 
0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 
0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 
0.611111 0.611111 0.611111 0.611111 0.611111 0.611111 0.611111 0.611111 0.611111 0.611111 0.611111 0.611111 0.611111 0.611111 0.611111 0.611111 0.611111 0.611111 0.611111 
0.666667 0.666667 0.666667 0.666667 0.666667 0.666667 0.666667 0.666667 0.666667 0.666667 0.666667 0.666667 0.666667 0.666667 0.666667 0.666667 0.666667 0.666667 0.666667 
0.722222 0.722222 0.722222 0.722222 0.722222 0.722222 0.722222 0.722222 0.722222 0.722222 0.722222 0.722222 0.722222 0.722222 0.722222 0.722222 0.722222 0.722222 0.722222 
0.777778 0.777778 0.777778 0.777778 0.777778 0.777778 0.777778 0.777778 0.777778 0.777778 0.777778 0.777778 0.777778 0.777778 0.777778 0.777778 0.777778 0.777778 0.777778 
0.833333 0.833333 0.833333 0.833333 0.833333 0.833333 0.833333 0.833333 0.833333 0.833333 0.833333 0.833333 0.833333 0.833333 0.833333 0.833333 0.833333 0.833333 0.833333 
0.888889 0.888889 0.888889 0.888889 0.888889 0.888889 0.888889 0.888889 0.888889 0.888889 0.888889 0.888889 0.888889 0.888889 0.888889 0.888889 0.888889 0.888889 0.888889 
0.944444 0.944444 0.944444 0.944444 0.944444 0.944444 0.944444 0.944444 0.944444 0.944444 0.944444 0.944444 0.944444 0.944444 0.944444 0.944444 0.944444 0.944444 0.944444 
1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 
0.911482 0.823558 0.752597 0.692766 0.641139 0.596036 0.556378 0.521418 0.490605 0.463521 0.439843 0.419321 0.401768 0.387052 0.375094 0.365864 0.359370 0.355631 
0.877843 0.803301 0.738093 0.681166 0.631234 0.587246 0.548397 0.514065 0.483766 0.457117 0.433813 0.413619 0.396353 0.381889 0.370154 0.361128 0.354860 0.351501 
0.833261 0.769555 0.711238 0.658777 0.611908 0.570157 0.533033 0.500089 0.470944 0.445273 0.422811 0.403343 0.386704 0.372778 0.361496 0.352845 0.346875 0.343720 
0.784495 0.728505 0.676290 0.628487 0.585207 0.546289 0.511465 0.480437 0.452915 0.428637 0.407379 0.388953 0.373210 0.360043 0.349389 0.341232 0.335609 0.332615 
0.733679 0.683276 0.636101 0.592608 0.552955 0.517096 0.484874 0.456079 0.430492 0.407898 0.388106 0.370952 0.356303 0.344060 0.334161 0.326582 0.321341 0.318499 
0.681641 0.635487 0.592471 0.552827 0.516633 0.483845 0.454337 0.427940 0.404469 0.383741 0.365589 0.349864 0.336444 0.325237 0.316177 0.309230 0.304396 0.301699 
0.628765 0.586034 0.546546 0.510339 0.477382 0.447581 0.420793 0.396852 0.375586 0.356823 0.340408 0.326205 0.314097 0.303991 0.295819 0.289535 0.285117 0.282560 
0.575261 0.535457 0.499077 0.465999 0.436079 0.409153 0.385038 0.363550 0.344510 0.327750 0.313116 0.300475 0.289715 0.280739 0.273475 0.267863 0.263861 0.261436 
0.521256 0.484109 0.450586 0.420434 0.393401 0.369247 0.347740 0.328669 0.311838 0.297073 0.284219 0.273144 0.263732 0.255886 0.249525 0.244577 0.240981 0.238678 
0.466841 0.432239 0.401460 0.374126 0.349886 0.328425 0.309464 0.292757 0.278092 0.265286 0.254181 0.244642 0.236553 0.229813 0.224332 0.220028 0.216822 0.214631 
0.412085 0.380047 0.352007 0.327466 0.305979 0.287163 0.270690 0.256290 0.243733 0.232829 0.223418 0.215365 0.208552 0.202875 0.198238 0.194548 0.191710 0.189622 
0.357047 0.327704 0.302494 0.280793 0.262067 0.245870 0.231841 0.219685 0.209166 0.200092 0.192303 0.185667 0.180067 0.175398 0.171559 0.168448 0.165956 0.163963 
0.301787 0.275380 0.253178 0.234426 0.218504 0.204921 0.193291 0.183312 0.174751 0.167419 0.161165 0.155862 0.151399 0.147673 0.144581 0.142012 0.139845 0.137943 
0.246373 0.223263 0.204331 0.188685 0.175635 0.164664 0.155385 0.147506 0.140806 0.135114 0.130292 0.126226 0.122814 0.119959 0.117558 0.115496 0.113639 0.111830 
0.190898 0.171589 0.156272 0.143919 0.133810 0.125438 0.118443 0.112566 0.107614 0.103442 0.099934 0.096995 0.094537 0.092474 0.090709 0.089125 0.087575 0.085875 
0.135498 0.120691 0.109400 0.100528 0.093398 0.087575 0.082765 0.078764 0.075423 0.072632 0.070305 0.068368 0.066757 0.065399 0.064213 0.063087 0.061866 0.060323 
0.080418 0.071100 0.064256 0.058975 0.054786 0.051400 0.048628 0.046341 0.044447 0.042877 0.041578 0.040506 0.039618 0.038869 0.038199 0.037522 0.036694 0.035443 
0.026154 0.023769 0.021570 0.019790 0.018366 0.017216 0.016277 0.015503 0.014863 0.014333 0.013894 0.013531 0.013229 0.012971 0.012736 0.012489 0.012164 0.011603 
